,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
25,Census Tract 2705,0.5081,17813.0,259700.0,17,031,270500,Census Tract 2705,0.0,24.0,12.0,1.0,7946.901878475395,0.49981377718830133,8.675043907037695,0.08482490272373541,0.22879377431906614,0.06848249027237355,0.4603921568627451,0.8422535211267606
26,Census Tract 2712,0.516,36739.0,148100.0,17,031,271200,Census Tract 2712,0.0,22.0,6.0,38.0,2907.512396995059,0.45231664904590196,3.151822789013804,0.12647289866457187,0.3150039277297722,0.07855459544383346,0.2820109976433621,0.8159645232815964
27,Census Tract 2713,0.5236,24091.0,255600.0,17,031,271300,Census Tract 2713,0.0,42.0,4.0,2.0,2283.326249255355,0.46831077648003056,0.0,0.07130124777183601,0.19340463458110516,0.08377896613190731,0.5142602495543672,0.8953771289537713
28,Census Tract 2714,0.5008,26351.0,238900.0,17,031,271400,Census Tract 2714,0.0,20.0,0.0,8.0,3768.9760514121003,0.4159998353291102,0.0,0.13110749185667753,0.21986970684039087,0.09120521172638436,0.3917695473251029,0.84375
29,Census Tract 2715,0.5443,31806.0,188900.0,17,031,271500,Census Tract 2715,0.0,8.0,0.0,2.0,4673.983336590565,0.4452200167335965,0.0,0.12344872632266493,0.20836054866100587,0.046374918354016983,0.26322664924885697,0.905448717948718
30,Census Tract 2718,0.4038,31429.0,170000.0,17,031,271800,Census Tract 2718,0.0,8.0,4.0,3.0,423.0432454305596,0.49993301399122864,20.98125170333699,0.08932461873638345,0.1786492374727669,0.04139433551198257,0.32679738562091504,0.7591240875912408
31,Census Tract 2801,0.3895,124688.0,415700.0,17,031,280100,Census Tract 2801,4.0,42.0,214.0,66.0,20848.486668532583,0.40187245931819787,7.007085852272942,0.8441635687732342,0.5423048327137546,0.005650557620817844,0.0487732342007435,0.9393556538218573
32,Census Tract 2804,0.4771,53646.0,343900.0,17,031,280400,Census Tract 2804,0.0,10.0,11.0,3.0,4218.928868833231,0.4193426536398491,0.0,0.16192560175054704,0.20423048869438365,0.007293946024799417,0.27292736610418195,0.8820598006644518
33,Census Tract 2808,0.5423,17930.0,277400.0,17,031,280800,Census Tract 2808,0.0,16.0,13.0,8.0,2466.7647157709357,0.444449706541174,3.507190550213656,0.20395550061804696,0.19406674907292953,0.0519159456118665,0.4017743979721166,0.7955801104972375
34,Census Tract 2809,0.803,18684.0,292200.0,17,031,280900,Census Tract 2809,0.0,16.0,13.0,4.0,1986.9247353971994,0.44162708703143055,4.8355367423382996,0.25191815856777494,0.2608695652173913,0.18925831202046037,0.5294117647058824,0.8709677419354839
35,Census Tract 2819,0.4043,109670.0,369700.0,17,031,281900,Census Tract 2819,1.0,40.0,121.0,19.0,4368.9290906588585,0.3750137801398938,10.129207163344793,0.6827501156158471,0.513796824418067,0.01002004008016032,0.08980811575967285,0.8682331260078323
36,Census Tract 2827,0.4929,65650.0,247400.0,17,031,282700,Census Tract 2827,0.0,22.0,5.0,31.0,2034.1519346141442,0.37982194941686637,3.003505359409952,0.2899118511263467,0.35210577864838394,0.06807051909892263,0.2100881488736533,0.7748344370860927
37,Census Tract 2508,0.4406,47105.0,214400.0,17,031,250800,Census Tract 2508,0.0,28.0,31.0,0.0,8020.2466565870645,0.4958853839006785,0.9705613032836159,0.07172995780590717,0.23590333716915995,0.05063291139240506,0.2171077867280399,0.8590909090909091
38,Census Tract 2828,0.5194,70194.0,254400.0,17,031,282800,Census Tract 2828,0.0,14.0,11.0,17.0,2493.1807118914194,0.4426105631679641,3.940794154863869,0.37246465888137675,0.4830977258758451,0.03995082974800246,0.15488629379225569,0.796398891966759
39,Census Tract 2831,0.5737,29609.0,458500.0,17,031,283100,Census Tract 2831,0.0,10.0,46.0,8.0,3624.5107781537504,0.37187133254307025,2.222802061022908,0.4257521837593012,0.4503396958912973,0.02782271109673245,0.3092850210287933,0.875743555849306
40,Census Tract 2832,0.5344,64265.0,384900.0,17,031,283200,Census Tract 2832,0.0,16.0,19.0,10.0,2544.0829026534234,0.3597063202646915,1.2175500220403783,0.43854415274463004,0.4236276849642005,0.029832935560859187,0.18257756563245822,0.9282051282051282
41,Census Tract 2838,0.4419,87368.0,317600.0,17,031,283800,Census Tract 2838,0.0,10.0,5.0,6.0,2782.8145522657114,0.3684710656459746,3.6961790565464128,0.4128065395095368,0.2790190735694823,0.03814713896457766,0.20926430517711173,0.9707462686567164
42,Census Tract 2909,0.4835,29720.0,122700.0,17,031,290900,Census Tract 2909,0.0,30.0,10.0,0.0,10475.080217905486,0.4978621118417846,1.8680431175721033,0.03517031293270562,0.24453060094156742,0.10966491276654666,0.4048739961229576,0.7009626955475331
43,Census Tract 2912,0.5031,28214.0,206900.0,17,031,291200,Census Tract 2912,0.0,24.0,1.0,0.0,12098.279138107384,0.4992227980318675,2.4014530961709,0.06687085247575293,0.29147524247064827,0.07401735579377233,0.4431818181818182,0.7583333333333333
44,Census Tract 2916,0.3975,77917.0,313100.0,17,031,291600,Census Tract 2916,0.0,6.0,12.0,6.0,944.0817145317667,0.6053768680961663,12.318662695522818,0.20833333333333334,0.22807017543859648,0.0021929824561403508,0.155902004454343,0.7810945273631841
45,Census Tract 2922,0.5407,35185.0,139200.0,17,031,292200,Census Tract 2922,0.0,24.0,2.0,5.0,7759.463069008247,0.47730941317015113,3.4045301841240425,0.07320933913731698,0.22041946972694895,0.09537000395726157,0.3814800158290463,0.7765869744435284
46,Census Tract 2924,0.5595,50000.0,184900.0,17,031,292400,Census Tract 2924,0.0,20.0,7.0,5.0,8011.292335774903,0.4304047986045447,0.0,0.0767473732297853,0.25034262220191866,0.03243490178163545,0.2517131110095934,0.7135135135135136
47,Census Tract 203.01,0.4106,57273.0,123900.0,17,161,020301,Census Tract 203.01,0.0,28.0,14.0,1.0,28265.986159173244,0.4535294802515348,1.3109366373343583,0.09529049295774648,0.1850792253521127,0.0048415492957746475,0.10519366197183098,0.903905221588416
50,Census Tract 203.02,0.4641,54662.0,131500.0,17,161,020302,Census Tract 203.02,0.0,42.0,15.0,1.0,2900.6976581146328,0.46505784372635556,6.3723721932762665,0.09156010230179028,0.08132992327365729,0.04143222506393862,0.24347826086956523,0.8347826086956521
53,Census Tract 2925,0.4322,46488.0,173500.0,17,031,292500,Census Tract 2925,0.0,34.0,6.0,0.0,5472.062109491905,0.46816194519458826,0.0,0.17196209587513936,0.2327201783723523,0.09866220735785954,0.29208472686733555,0.8539848749272833
54,Census Tract 3005,0.3555,52534.0,174200.0,17,031,300500,Census Tract 3005,0.0,12.0,10.0,1.0,3410.9085489991216,0.8509824211596798,2.323337893029534,0.1313999283924096,0.24919441460794844,0.03079126387397064,0.09308986752595776,0.8018018018018018
55,Census Tract 3006,0.3898,43937.0,180100.0,17,031,300600,Census Tract 3006,0.0,20.0,20.0,1.0,4273.816133425295,0.7559533112999025,5.846496818102982,0.04787812840043525,0.27348567283278924,0.043162858179180266,0.24762267021681247,0.9076751946607341
56,Census Tract 3007,0.3417,40582.0,222000.0,17,031,300700,Census Tract 3007,0.0,18.0,4.0,0.0,7011.685478421296,0.9231295502020939,0.0,0.09317585301837271,0.2631233595800525,0.04330708661417323,0.16285211267605634,0.8949798038084247
57,Census Tract 3008,0.3484,27474.0,187500.0,17,031,300800,Census Tract 3008,0.0,18.0,3.0,2.0,4508.966229699422,0.966820780073553,0.0,0.03020387616410773,0.2781273596778253,0.029952177196073498,0.5401459854014599,0.8668805132317562
58,Census Tract 3009,0.4634,31609.0,155800.0,17,031,300900,Census Tract 3009,0.0,14.0,14.0,2.0,2407.8291302300504,0.8880811119650791,0.0,0.05104581673306773,0.14043824701195218,0.017679282868525898,0.26593075765178126,0.8815217391304347
59,Census Tract 3011,0.3772,33850.0,153900.0,17,031,301100,Census Tract 3011,0.0,12.0,4.0,2.0,7233.883133028567,0.7726286161683235,8.035830145466496,0.09264432029795158,0.19134078212290503,0.010242085661080074,0.1191806331471136,0.8953068592057761
60,Census Tract 3012,0.4578,33971.0,183900.0,17,031,301200,Census Tract 3012,0.0,16.0,12.0,0.0,56314.19924815931,0.670810698713703,0.0,0.07477438762354964,0.3141383755908896,0.059733562526858616,0.2587021916630855,0.8842380640941792
61,Census Tract 3016,0.4121,26554.0,180400.0,17,031,301600,Census Tract 3016,0.0,8.0,3.0,3.0,32411.856090586803,0.9189487376070304,0.0,0.08444326052210975,0.18806606286627597,0.07725093233883858,0.3764390896921017,0.9227696404793608
62,Census Tract 3017.01,0.4222,46763.0,169200.0,17,031,301701,Census Tract 3017.01,0.0,18.0,8.0,2.0,6350.885431182638,0.8000343224128657,0.0,0.06269821907782386,0.19102220053671629,0.03464259575506221,0.16345450109782875,0.9247311827956989
63,Census Tract 3017.02,0.3877,43030.0,154400.0,17,031,301702,Census Tract 3017.02,0.0,20.0,7.0,0.0,2010.5693608510637,0.9337414431935102,0.0,0.039636455440545316,0.26558949760161576,0.0487250694269124,0.1448135937103728,0.9636075949367089
64,Census Tract 3018.01,0.3445,41283.0,172700.0,17,031,301801,Census Tract 3018.01,0.0,14.0,5.0,0.0,7138.320119399533,0.9714496536679593,0.0,0.07888212756366915,0.23799864773495605,0.041469461347757496,0.1852603110209601,0.9526484751203852
65,Census Tract 3018.02,0.4008,37639.0,189000.0,17,031,301802,Census Tract 3018.02,0.0,20.0,10.0,3.0,6255.55923573853,0.9360540205498715,2.119318353872423,0.07174071376547705,0.20830298616168974,0.037873270211216316,0.1842680262199563,0.8652792990142387
66,Census Tract 3018.03,0.417,33227.0,156800.0,17,031,301803,Census Tract 3018.03,0.0,14.0,1.0,0.0,1809.6716541989642,0.9351988788902974,5.709184136962446,0.08316887510572314,0.27403439526360307,0.051029038624189456,0.1339159853397237,0.8705793829947329
67,Census Tract 3102,0.4259,88625.0,271100.0,17,031,310200,Census Tract 3102,0.0,10.0,13.0,15.0,2880.4919115733164,0.46524623281804706,18.97745565079696,0.41484973482616383,0.3241013553329405,0.03182086034177961,0.15144372421921037,0.9113110539845758
68,Census Tract 3103,0.4556,58333.0,440600.0,17,031,310300,Census Tract 3103,0.0,20.0,13.0,18.0,11631.489008882088,0.588769694677047,8.620806392556956,0.2892649391856161,0.21470121628767846,0.03225806451612903,0.12321523003701745,0.9439374185136897
69,Census Tract 3104,0.4085,69738.0,294700.0,17,031,310400,Census Tract 3104,0.0,4.0,9.0,9.0,1433.4824335946928,0.47884910923913726,8.229523836725141,0.48539114043355325,0.3996229971724788,0.00942507068803016,0.10179076343072573,0.843939393939394
70,Census Tract 3105,0.3557,52090.0,287700.0,17,031,310500,Census Tract 3105,0.0,8.0,22.0,15.0,4387.8406080899595,0.7212569503632452,0.0,0.14295676429567644,0.3898186889818689,0.04184100418410042,0.10320781032078104,0.8298887122416534
71,Census Tract 3106,0.4257,66074.0,378300.0,17,031,310600,Census Tract 3106,0.0,34.0,83.0,22.0,7974.608848556392,0.5316873520497334,6.6950118310668465,0.3813807531380753,0.3799163179916318,0.03096234309623431,0.0997907949790795,0.9011925042589438
72,Census Tract 3107,0.4664,46250.0,246700.0,17,031,310700,Census Tract 3107,0.0,12.0,34.0,5.0,2017.7107368749507,0.5529322410572853,13.084238499935374,0.24357034795763993,0.3751891074130106,0.09682299546142209,0.3146747352496218,0.9064039408866995
73,Census Tract 3108,0.4467,62202.0,279000.0,17,031,310800,Census Tract 3108,0.0,16.0,38.0,17.0,11078.194786272137,0.6778320916249472,2.928417725424703,0.2820692883895131,0.363998127340824,0.034878277153558054,0.11657303370786516,0.9012345679012346
74,Census Tract 3109,0.4046,59333.0,240200.0,17,031,310900,Census Tract 3109,0.0,40.0,23.0,22.0,2543.507267038132,0.6788588533795568,7.335834302074003,0.22636965683323299,0.34216335540838855,0.0628135661248244,0.14990969295605058,0.8863758750673129
75,Census Tract 3201.01,0.5663,112125.0,560500.0,17,031,320101,Census Tract 3201.01,2.0,14.0,60.0,34.0,6708.950834474988,0.3841521175117927,3.6216404011965135,0.7013279315777627,0.2252982219221247,0.024082826918748593,0.08429248476641842,0.8171957249960121
77,Census Tract 3204,0.5179,149914.0,714600.0,17,031,320400,Census Tract 3204,6.0,42.0,301.0,13.0,9392.891399923861,0.38373969210197256,10.655633356156102,0.33158412594293213,0.4408002623811086,0.06789111183994752,0.08080808080808081,0.717741935483871
78,Census Tract 3301.01,0.4191,153561.0,616900.0,17,031,330101,Census Tract 3301.01,0.0,16.0,85.0,3.0,2501.4940915439906,0.37084346217454284,1.9682807662690627,0.8467138921684376,0.27705627705627706,0.0,0.05450609996064541,0.9008711324722138
79,Census Tract 3301.02,0.4592,125500.0,390400.0,17,031,330102,Census Tract 3301.02,1.0,32.0,44.0,67.0,9646.752131051227,0.3513254827929087,5.458309079646466,0.649318859088974,0.41783737760749257,0.008088548318433376,0.033950617283950615,0.9734828261256452
80,Census Tract 3301.03,0.4212,82491.0,362700.0,17,031,330103,Census Tract 3301.03,1.0,28.0,40.0,92.0,42022.9281901725,0.36468524088818954,2.5042945162179895,0.6834553020519444,0.35830104749605396,0.0,0.1046203649205415,1.0
81,Census Tract 3302,0.5228,118516.0,474000.0,17,031,330200,Census Tract 3302,0.0,38.0,20.0,12.0,14677.653909525457,0.35177506523437,3.1324468292452767,0.5297131147540983,0.1521516393442623,0.011014344262295082,0.11552254098360656,0.9409020217729394
82,Census Tract 3403,0.4654,35893.0,346300.0,17,031,340300,Census Tract 3403,0.0,2.0,4.0,4.0,1436.6349364705122,0.4620167589903832,5.909667729400883,0.15718015665796345,0.18485639686684074,0.019843342036553524,0.16866840731070495,0.9501312335958005
83,Census Tract 3404,0.492,50927.0,247500.0,17,031,340400,Census Tract 3404,0.0,16.0,16.0,9.0,1754.6172166998156,0.42969949025035004,0.0,0.22628571428571428,0.2257142857142857,0.030285714285714287,0.21314285714285713,0.903177004538578
84,Census Tract 3405,0.5136,36250.0,413900.0,17,031,340500,Census Tract 3405,0.0,18.0,24.0,0.0,952.4082328242775,0.38200606974256096,4.418815689746544,0.250814332247557,0.23387622149837134,0.023452768729641693,0.3778501628664495,0.8741529525653436
88,Census Tract 3510,0.4779,51074.0,214100.0,17,031,351000,Census Tract 3510,0.0,30.0,26.0,11.0,1558.030970510051,0.40197667077757937,7.189837032296165,0.46324679386925244,0.3900531748514232,0.04066312167657179,0.23991241789177353,0.9303361684892669
90,Census Tract 3514,0.7191,13750.0,272200.0,17,031,351400,Census Tract 3514,0.0,16.0,7.0,6.0,2240.539602219104,0.46727093767285477,2.2546224965659216,0.14904386951631046,0.31664791901012374,0.12485939257592801,0.5736782902137233,0.9633620689655172
92,Census Tract 3602,0.4731,27083.0,187500.0,17,031,360200,Census Tract 3602,0.0,16.0,6.0,0.0,2203.378289047471,0.4698309969492823,2.5997177766525423,0.12774725274725274,0.2445054945054945,0.09684065934065934,0.31456043956043955,0.8981348637015782
93,Census Tract 3801,0.567,19816.0,282800.0,17,031,380100,Census Tract 3801,0.0,18.0,11.0,21.0,3305.2392810146216,0.4654273665690041,4.67021177050365,0.3178254051228437,0.17825405122843702,0.08154730789336122,0.3293256664924203,0.9165316045380876
94,Census Tract 3802,0.6779,25313.0,307800.0,17,031,380200,Census Tract 3802,0.0,6.0,4.0,17.0,1428.3654444411463,0.47860954990725985,6.128544311971285,0.2874543239951279,0.23690621193666261,0.007917174177831911,0.3093788063337393,0.9300699300699301
95,Census Tract 3806,0.5699,24592.0,230000.0,17,031,380600,Census Tract 3806,0.0,66.0,7.0,16.0,3229.551065267329,0.44257332665737836,0.0,0.16870350690754515,0.2648777895855473,0.05844845908607864,0.33324418293661406,0.9312015503875969
96,Census Tract 3812,0.4097,52188.0,165400.0,17,031,381200,Census Tract 3812,0.0,16.0,15.0,9.0,3015.1367615047857,0.4731812554683047,0.0,0.3393939393939394,0.29747474747474745,0.017676767676767676,0.17676767676767677,0.797962648556876
97,Census Tract 3814,0.4938,35395.0,170000.0,17,031,381400,Census Tract 3814,0.0,16.0,7.0,8.0,2932.150910460943,0.4711121023901088,7.827107284545289,0.18280949326491341,0.13470173187940987,0.08082103912764593,0.2835150737652341,0.8735919899874843
98,Census Tract 102.01,0.3036,96563.0,221200.0,17,091,010201,Census Tract 102.01,0.0,20.0,13.0,5.0,1474.5091159373778,0.4716013511554903,0.0,0.23905109489051096,0.15693430656934307,0.020985401459854013,0.019616788321167884,0.9523227383863081
100,Census Tract 107.01,0.3509,87120.0,222900.0,17,091,010701,Census Tract 107.01,0.0,14.0,4.0,5.0,6703.790891427722,0.4371192333037336,2.1708235408392906,0.19302884615384616,0.19158653846153847,0.031971153846153844,0.05985576923076923,0.9081693500298151
104,Census Tract 107.02,0.3856,48851.0,121100.0,17,091,010702,Census Tract 107.02,0.0,26.0,45.0,10.0,52835.70091836901,0.4760112533221909,2.063576602775912,0.08751050126015122,0.23634836180341642,0.061327359283113975,0.13598296664300924,0.937365010799136
108,Census Tract 3815,0.5767,21677.0,220000.0,17,031,381500,Census Tract 3815,0.0,6.0,6.0,4.0,960.0003517642592,0.4728323699421965,0.0,0.19861431870669746,0.10392609699769054,0.04849884526558892,0.4064665127020785,0.9124579124579124
110,Census Tract 3818,0.4643,36849.0,300900.0,17,031,381800,Census Tract 3818,0.0,20.0,9.0,4.0,558.5328390355074,0.4468803955271442,0.0,0.25326370757180156,0.1731940818102698,0.04264577893820714,0.23618538324420676,0.9054242002781642
111,Census Tract 3819,0.4421,51929.0,195400.0,17,031,381900,Census Tract 3819,0.0,8.0,4.0,3.0,1296.632898075203,0.4505332338927019,11.798826829094038,0.23153846153846153,0.23461538461538461,0.05384615384615385,0.20649651972157773,0.8492063492063492
112,Census Tract 3901,0.5393,55529.0,407400.0,17,031,390100,Census Tract 3901,0.0,6.0,21.0,5.0,5957.260565197317,0.3968395819457676,2.644343670623025,0.3314429741650914,0.3005671077504726,0.02835538752362949,0.11371020142949967,0.9471698113207547
113,Census Tract 3902,0.4395,92292.0,290300.0,17,031,390200,Census Tract 3902,0.0,8.0,8.0,9.0,1681.0898393861435,0.3608546134113966,4.629593950926958,0.4429622815087397,0.1655933762649494,0.042778288868445265,0.03265869365225391,0.9168356997971603
114,Census Tract 3903,0.6026,26102.0,620600.0,17,031,390300,Census Tract 3903,0.0,20.0,10.0,5.0,2291.321626237668,0.43769195607597317,4.779648629235897,0.21652231845436376,0.22385076615589608,0.07495003331112592,0.45144076840981856,0.8934782608695652
115,Census Tract 3904,0.6568,20852.0,305200.0,17,031,390400,Census Tract 3904,0.0,18.0,5.0,18.0,7100.049301574282,0.4350237538576639,0.0,0.29388984509466437,0.19406196213425128,0.10714285714285714,0.45137693631669534,0.8277286135693215
116,Census Tract 3905,0.6888,39074.0,488200.0,17,031,390500,Census Tract 3905,0.0,8.0,0.0,0.0,2804.5550695994534,0.3805939691137689,8.71536253843581,0.5247524752475248,0.2784653465346535,0.03155940594059406,0.2431930693069307,0.9426321709786277
117,Census Tract 3906,0.5692,66667.0,433300.0,17,031,390600,Census Tract 3906,0.0,10.0,2.0,5.0,3483.345263274414,0.3611885073143315,9.30675222326755,0.5781796966161027,0.1721120186697783,0.046091015169194866,0.13418903150525088,0.8729166666666667
118,Census Tract 4003,0.4728,32273.0,231500.0,17,031,400300,Census Tract 4003,0.0,58.0,32.0,4.0,2218.2498412668315,0.498141983484003,8.47475566276754,0.18210361067503925,0.22213500784929358,0.10596546310832025,0.2621664050235479,0.8445040214477212
119,Census Tract 4004,0.4905,33652.0,217600.0,17,031,400400,Census Tract 4004,0.0,14.0,13.0,7.0,3798.347458155046,0.48050794100272953,5.199435553305085,0.14765784114052954,0.23981670061099797,0.059063136456211814,0.3545219638242894,0.8595617529880478
120,Census Tract 4005,0.4671,22015.0,81700.0,17,031,400500,Census Tract 4005,0.0,12.0,3.0,5.0,8468.768678889974,0.48983315386520204,0.0,0.12985781990521328,0.23649289099526066,0.047867298578199054,0.4075829383886256,0.8383084577114428
122,Census Tract 4102,0.5471,44224.0,277900.0,17,031,410200,Census Tract 4102,0.0,8.0,0.0,3.0,2234.346959397976,0.35963593048631076,0.0,0.4713506139154161,0.567530695770805,0.042974079126875855,0.28549618320610687,0.9673202614379085
123,Census Tract 4105,0.565,57794.0,261400.0,17,031,410500,Census Tract 4105,0.0,14.0,0.0,10.0,8044.076692505957,0.3439858193713134,8.017311465061336,0.42265395894428154,0.4142228739002933,0.005865102639296188,0.28053435114503816,0.9199731002017485
124,Census Tract 4106,0.6025,33250.0,381800.0,17,031,410600,Census Tract 4106,0.0,6.0,12.0,6.0,18112.074619247272,0.36956787135109487,5.2188003039691635,0.45428916633105115,0.5159081755940395,0.0342327829238824,0.3645174884112937,0.935126582278481
125,Census Tract 4107,0.5312,38926.0,283200.0,17,031,410700,Census Tract 4107,0.0,8.0,54.0,12.0,2250.379753777981,0.3537994381944733,4.044005430348399,0.428378985181859,0.5428828019757521,0.049842837898518184,0.3722496632240683,0.869751499571551
126,Census Tract 4108,0.5094,44243.0,173100.0,17,031,410800,Census Tract 4108,2.0,12.0,106.0,16.0,18409.90882733734,0.3451399925359808,7.697944096351748,0.5602739726027397,0.40856164383561644,0.0061643835616438354,0.21680497925311204,0.9213903743315508
127,Census Tract 4111,0.4882,114045.0,582900.0,17,031,411100,Census Tract 4111,0.0,10.0,22.0,3.0,851.2711864984544,0.37603654128194003,8.798798124125288,0.5212954747116237,0.24001774622892635,0.023070097604259095,0.12813667912439936,0.873253493013972
128,Census Tract 4112,0.6891,80313.0,565600.0,17,031,411200,Census Tract 4112,0.0,20.0,30.0,8.0,3251.936091589548,0.3802081678223307,2.2890596775556977,0.6471990464839095,0.19547079856972585,0.03396901072705602,0.18088942307692307,0.9380214541120382
129,Census Tract 4202,0.5119,33188.0,144600.0,17,031,420200,Census Tract 4202,1.0,22.0,7.0,4.0,1962.2008156932625,0.3853365682786816,7.6623260785548615,0.3290282902829028,0.26322263222632225,0.027675276752767528,0.29012760241773,0.8527443105756358
130,Census Tract 4203,0.5229,33293.0,236700.0,17,031,420300,Census Tract 4203,0.0,20.0,7.0,7.0,2009.3509481673407,0.34778965970030534,3.1282988919488157,0.17298311444652908,0.3429643527204503,0.06829268292682927,0.2958500669344043,0.8811630847029077
131,Census Tract 4204,0.6345,18000.0,166000.0,17,031,420400,Census Tract 4204,0.0,26.0,13.0,8.0,3350.657443530792,0.37219344182292546,0.0,0.24723247232472326,0.3607011070110701,0.07656826568265683,0.4474169741697417,0.8412903225806452
132,Census Tract 4205,0.4019,24577.0,145300.0,17,031,420500,Census Tract 4205,0.0,20.0,2.0,32.0,11019.8347106856,0.49087109154927416,0.0,0.17357656163626312,0.1498065229408513,0.1890547263681592,0.27252625760088445,0.7512820512820513
133,Census Tract 4206,0.5797,25667.0,213200.0,17,031,420600,Census Tract 4206,0.0,22.0,8.0,15.0,6958.6659255244695,0.46446919650156476,0.0,0.12424547283702213,0.20875251509054327,0.08853118712273642,0.43712273641851107,0.8065068493150684
134,Census Tract 4207,0.4895,24979.0,118800.0,17,031,420700,Census Tract 4207,0.0,28.0,14.0,16.0,2904.4540100526456,0.4840081862173173,0.0,0.09135399673735727,0.26386623164763456,0.15579119086460033,0.4102773246329527,0.6200897867564534
135,Census Tract 4208,0.5069,40556.0,245800.0,17,031,420800,Census Tract 4208,0.0,20.0,25.0,12.0,8199.235883482874,0.4471986436084557,2.199230044791062,0.1424841477060798,0.29093621782916823,0.03953748601268184,0.25788288288288286,0.7675213675213676
136,Census Tract 4212,0.4969,19716.0,97500.0,17,031,421200,Census Tract 4212,0.0,32.0,6.0,0.0,1433.4440284720788,0.46828345126537896,1.1713670901698812,0.11120917917034422,0.21535745807590467,0.07237422771403354,0.34360410830999066,0.5916442048517521
137,Census Tract 4301.01,0.6539,32761.0,137500.0,17,031,430101,Census Tract 4301.01,0.0,18.0,15.0,3.0,4346.908186794694,0.49302654451092814,4.3686605818105075,0.15534324133050248,0.32413305024769995,0.15711252653927812,0.305378627034678,0.7415784408084697
138,Census Tract 4302,0.6808,28056.0,506300.0,17,031,430200,Census Tract 4302,0.0,40.0,15.0,9.0,17114.353940464203,0.46881115817425606,1.2194926626818468,0.19521072796934866,0.3195402298850575,0.10019157088122606,0.26839080459770115,0.9052010328292143
139,Census Tract 4303,0.6936,26399.0,179900.0,17,031,430300,Census Tract 4303,0.0,22.0,5.0,3.0,2154.09138217089,0.4949160115167764,1.7555372410814758,0.10544074230282581,0.22901729228173767,0.05651623787431464,0.448651000870322,0.7085668534827863
140,Census Tract 4304,0.4718,37228.0,154800.0,17,031,430400,Census Tract 4304,0.0,22.0,20.0,12.0,12206.665975426404,0.46927744073978156,0.0,0.11890770826132042,0.22986519184237816,0.06671275492568268,0.3410056657223796,0.7951885565669701
141,Census Tract 4305,0.5536,21973.0,222700.0,17,031,430500,Census Tract 4305,0.0,16.0,14.0,8.0,24956.238034210553,0.49117226093837485,7.811834880087639,0.12547417566384592,0.20542748759848264,0.10008754012255618,0.38809454333236065,0.7668463611859838
142,Census Tract 4306,0.5501,58800.0,271800.0,17,031,430600,Census Tract 4306,0.0,14.0,36.0,15.0,5110.37803725221,0.4709928481588258,6.255570900070181,0.15526552655265527,0.1548154815481548,0.09495949594959496,0.15931593159315932,0.903370786516854
143,Census Tract 4308,0.4945,45658.0,219900.0,17,031,430800,Census Tract 4308,0.0,12.0,3.0,0.0,2922.062821715342,0.4931426256383579,3.6850700371222103,0.3114406779661017,0.2409957627118644,0.07415254237288135,0.20171214553237024,0.8044444444444444
144,Census Tract 4309,0.4471,39948.0,174500.0,17,031,430900,Census Tract 4309,0.0,14.0,9.0,7.0,3675.991587246529,0.49046893075471465,1.8519277204399212,0.18414154652686762,0.12647444298820446,0.063564875491481,0.24246395806028834,0.8691489361702127
145,Census Tract 4312,0.4135,49701.0,187700.0,17,031,431200,Census Tract 4312,0.0,20.0,7.0,4.0,7856.928792311666,0.48648909880108077,4.439647485147234,0.276168404789494,0.1653147933565083,0.04287369640787949,0.15522620904836193,0.8796296296296297
146,Census Tract 4313.01,0.4564,31289.0,116700.0,17,031,431301,Census Tract 4313.01,0.0,10.0,5.0,5.0,1452.733630483293,0.4681405322024383,0.0,0.09919354838709678,0.30295698924731185,0.08924731182795699,0.29274193548387095,0.7488323819408407
147,Census Tract 4313.02,0.5347,26389.0,265700.0,17,031,431302,Census Tract 4313.02,0.0,18.0,12.0,4.0,5472.587131056304,0.49409105196525954,0.0,0.10118711136235162,0.2006783493499152,0.12040700960994913,0.5028264556246467,0.6236363636363637
149,Census Tract 4401.02,0.4042,41120.0,159700.0,17,031,440102,Census Tract 4401.02,0.0,16.0,21.0,1.0,1184.9670477919838,0.47384734751829777,0.0,0.18874665078892527,0.27180708544209586,0.04048824054778208,0.18547186662697232,0.8461904761904762
150,Census Tract 4402.01,0.6038,35222.0,248700.0,17,031,440201,Census Tract 4402.01,0.0,22.0,0.0,6.0,3360.072400277416,0.47885853888511243,0.0,0.19415343021290976,0.21088205474822574,0.0625211220006759,0.3132815140250084,0.8510127016821146
151,Census Tract 4402.02,0.4539,31364.0,162200.0,17,031,440202,Census Tract 4402.02,0.0,30.0,20.0,0.0,4310.013701599707,0.4960443148233633,0.0,0.2393418100224383,0.18399401645474944,0.05235602094240838,0.22774869109947643,0.8867052023121387
152,Census Tract 4403,0.4413,59128.0,180200.0,17,031,440300,Census Tract 4403,0.0,56.0,10.0,5.0,5954.162666276644,0.49071215938361223,3.0252865051461306,0.2664041994750656,0.1426071741032371,0.1395450568678915,0.11439195100612423,0.8687958567112646
