,NAME,Income Diversity Index,Median Household Income,Median Household Value,state,county,tract,Tracts,Number of Hotels,Bus Stops,Point of Interests,Distance to Center,Airbnb penetration,Population Density,Race Diversity Index,Bohemian Index,Talent Index,Proportion of Young People,Unemployment Ratio,Poverty by Income Percentage,Proportion of Owner Occupied Residences
103,Census Tract 215.11,0.4246,76159.0,545800.0,15,001,021511,Census Tract 215.11,0.0,0.0,2.0,307.32033284328946,29.0,823.2979719063682,0.35770600534591435,5.691563198268117,0.23168578993821712,0.16019417475728157,0.02471315092674316,0.044682752457551385,0.9561643835616438
104,Census Tract 215.12,0.4352,67228.0,641000.0,15,001,021512,Census Tract 215.12,0.0,0.0,9.0,291.5943721287309,76.0,4757.985133942369,0.32102452952960525,1.297872349016552,0.265942634363687,0.2929546087440824,0.008911166805903648,0.05044593088071349,0.7653319817536746
105,Census Tract 215.13,0.4952,98625.0,552900.0,15,001,021513,Census Tract 215.13,2.0,0.0,136.0,287.5473634029035,176.0,8832.931703263652,0.3357609588846571,2.132203720471508,0.20269808743169399,0.1839139344262295,0.010416666666666666,0.0814611558909278,0.7897595034910784
106,Census Tract 216.05,0.3723,81795.0,382700.0,15,001,021605,Census Tract 216.05,10.0,2.0,222.0,298.6579843719219,551.0,8673.400615147924,0.3589540991598249,2.1979712465174086,0.1974921630094044,0.20154895814125023,0.0049787940254471695,0.07402597402597402,0.7876867360796741
107,Census Tract 216.06,0.519,65982.0,495600.0,15,001,021606,Census Tract 216.06,0.0,0.0,10.0,300.9667193329596,84.0,9293.006328229745,0.36814823877524405,8.773152276582271,0.20454034614520117,0.21353113059114406,0.0033715441672285905,0.09448452408657203,0.8328428487345497
108,Census Tract 216.07,0.3781,100991.0,695900.0,15,001,021607,Census Tract 216.07,2.0,0.0,11.0,303.54678546651684,134.0,4361.630712296225,0.3691033397774087,9.184481487661026,0.30179076343072575,0.08407163053722903,0.008294062205466541,0.01470311027332705,0.8804651162790698
109,Census Tract 216.08,0.5125,78711.0,492400.0,15,001,021608,Census Tract 216.08,5.0,2.0,18.0,301.837186723586,799.0,3659.362089194167,0.37854923295840226,5.494848518107386,0.3352888086642599,0.16335740072202165,0.03384476534296029,0.06723826714801444,0.6395747599451304
110,Census Tract 217.05,0.4933,97721.0,504200.0,15,001,021705,Census Tract 217.05,0.0,0.0,92.0,289.9825215098089,41.0,1401.7003368974104,0.33927590527104834,1.7474097538542466,0.29795852235904086,0.177900194426442,0.037265068049254696,0.10149695673630531,0.893711967545639
111,Census Tract 217.06,0.3984,94097.0,408600.0,15,001,021706,Census Tract 217.06,0.0,0.0,78.0,306.719281034382,7.0,5949.060010930024,0.31937987123487704,1.781873983158128,0.2038754895897753,0.20470006184291897,0.011544011544011544,0.08225108225108226,0.922273024167211
112,Census Tract 217.07,0.3389,78468.0,494600.0,15,001,021707,Census Tract 217.07,0.0,0.0,6.0,292.36887130643333,93.0,5357.737689267857,0.3624161227049549,2.9902857055393097,0.18255004351610096,0.16993037423846824,0.0670147954743255,0.10869565217391304,0.8395604395604396
113,Census Tract 217.08,0.4503,81818.0,538000.0,15,001,021708,Census Tract 217.08,22.0,0.0,296.0,288.8709771803959,1107.0,3388.3343155311836,0.3548717028283939,2.7638025278416576,0.31121861322275973,0.16263533747984335,0.0211932734392997,0.05298318359824925,0.40291372638288186
114,Census Tract 218,0.4261,82483.0,502800.0,15,001,021800,Census Tract 218,0.0,0.0,65.0,271.2849993366385,94.0,1949.3784388568642,0.3585731328010692,2.2309826017407692,0.25482560108364377,0.166102268879106,0.041991195394514055,0.11454792658055744,0.8501311352566504
115,Census Tract 219.02,0.3564,59693.0,368100.0,15,001,021902,Census Tract 219.02,1.0,0.0,94.0,298.8892402920081,49.0,4241.975145551634,0.3528750190809491,8.212001593231067,0.12819074333800842,0.1870967741935484,0.06199158485273492,0.07639484978540773,0.8292682926829268
116,Census Tract 220,0.3834,57813.0,374300.0,15,001,022000,Census Tract 220,0.0,0.0,27.0,323.8886434737787,17.0,62.05636076684818,0.34567486543311793,1.2990304250449924,0.13568847852268165,0.12846246487354476,0.03773584905660377,0.18357487922705315,0.8346534653465346
117,Census Tract 221.02,0.4869,53214.0,405700.0,15,001,022102,Census Tract 221.02,0.0,0.0,13.0,343.5785469945741,43.0,73.45060754490275,0.3393539257173644,1.612483177923729,0.2193939393939394,0.11818181818181818,0.040606060606060604,0.15042630937880633,0.800982800982801
126,Census Tract 210.17,0.4479,37339.0,176800.0,15,001,021017,Census Tract 210.17,0.0,0.0,9.0,385.3548082434675,189.0,7388.949656923748,0.3730907559910015,2.7132304804254437,0.2781615302869288,0.12646121147715197,0.04994686503719448,0.11921234699308142,0.8667917448405253
